budget,genres,id,production_companies,production_countries,release_date,revenue,title,vote_average
0,"[{""id"": 18, ""name"": ""Drama""}]",157354,"[{""name"": ""Forest Whitaker's Significant Productions"", ""id"": 14638}, {""name"": ""OG Project"", ""id"": 14639}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/25/2013,17385830,Fruitvale Station,7.3
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",127867,"[{""name"": ""Laundry Films"", ""id"": 13552}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/8/2012,0,The Brass Teapot,5.8
858000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",3170,"[{""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/14/1942,267447150,Bambi,6.8
0,"[{""id"": 35, ""name"": ""Comedy""}]",14014,"[{""name"": ""Bentley Filmgroup"", ""id"": 2958}, {""name"": ""Eden Wurmfeld Films"", ""id"": 4143}, {""name"": ""Hammer The Movie"", ""id"": 4144}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/1/2007,0,The Hammer,6.5
850000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",15708,"[{""name"": ""TLA Releasing"", ""id"": 328}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/10/2003,819939,Latter Days,6.7
0,"[{""id"": 18, ""name"": ""Drama""}]",146882,"[{""name"": ""France T\u00e9l\u00e9vision"", ""id"": 7454}, {""name"": ""Aztec Musique"", ""id"": 73188}, {""name"": ""Canal Plus Overseas"", ""id"": 73189}]","[{""iso_3166_1"": ""GP"", ""name"": ""Guadaloupe""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",4/11/2011,0,Elza,0
1000000,"[{""id"": 18, ""name"": ""Drama""}]",215918,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/31/2013,0,1982,5
850000,"[{""id"": 35, ""name"": ""Comedy""}]",84200,"[{""name"": ""AdScott Pictures"", ""id"": 52241}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/31/2012,1243961,"For a Good Time, Call...",5.8
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",84184,"[{""name"": ""Team Todd"", ""id"": 598}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/3/2012,3094813,Celeste & Jesse Forever,6.4
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",45767,"[{""name"": ""Christiano Film Group"", ""id"": 5302}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/25/2002,0,Time Changer,5.2
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",14823,"[{""name"": ""Steel Mill Pictures"", ""id"": 15282}, {""name"": ""LTB Films Limited"", ""id"": 25794}, {""name"": ""Wellington Films"", ""id"": 25795}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",12/1/2006,0,London to Brighton,6.5
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",367551,"[{""name"": ""Screen Media Films"", ""id"": 6353}, {""name"": ""Vertigo Films"", ""id"": 10393}, {""name"": ""Protagonist Pictures"", ""id"": 20277}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/11/2015,0,American Hero,5
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",343409,"[{""name"": ""Absinthe Productions"", ""id"": 54946}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/26/2015,0,Windsor Drive,2
800000,"[{""id"": 18, ""name"": ""Drama""}]",60243,"[{""name"": ""Asghar Farhadi Productions"", ""id"": 84797}, {""name"": ""Dreamlab Films"", ""id"": 84798}, {""name"": ""MPA APSA Academy Film Fund"", ""id"": 84799}]","[{""iso_3166_1"": ""IR"", ""name"": ""Iran""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",3/15/2011,0,A Separation,7.7
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",57294,"[{""name"": ""Scottish Screen"", ""id"": 698}, {""name"": ""EM Media"", ""id"": 1917}, {""name"": ""BBC Scotland"", ""id"": 3712}, {""name"": ""Synchronicity Films"", ""id"": 10443}, {""name"": ""Wellington Films"", ""id"": 25795}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",6/1/2009,0,Crying with Laughter,7
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",11446,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/24/1995,0,Welcome to the Dollhouse,6.9
800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",47889,"[{""name"": ""Ruby in Paradise"", ""id"": 75712}, {""name"": ""Full Crew/Say Yea"", ""id"": 75713}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/8/1993,1001437,Ruby in Paradise,5.6
800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",25461,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/16/2002,2816116,Raising Victor Vargas,7.8
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",905,"[{""name"": ""Nero Films"", ""id"": 4903}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1/30/1929,0,Pandora's Box,7.6
0,[],279759,[],[],1/1/2008,0,Harrison Montgomery,0
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",78705,"[{""name"": ""Libido Cine"", ""id"": 28810}, {""name"": ""Aquafilms"", ""id"": 28811}, {""name"": ""Filmanova"", ""id"": 28812}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}]",9/21/2004,0,Live-In Maid,7.8
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",25212,"[{""name"": ""Battleplan Productions"", ""id"": 2108}, {""name"": ""TF1 International"", ""id"": 7799}, {""name"": ""Moonstone Entertainment"", ""id"": 22289}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/10/2000,0,Deterrence,6.1
800000,"[{""id"": 18, ""name"": ""Drama""}]",26899,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/17/2003,62852,The Mudge Boy,7.3
0,"[{""id"": 18, ""name"": ""Drama""}]",146269,[],[],3/12/2000,0,The Young Unknowns,0
0,"[{""id"": 35, ""name"": ""Comedy""}]",292483,"[{""name"": ""Steeltown Entertainment"", ""id"": 33836}, {""name"": ""Point Park University"", ""id"": 33837}, {""name"": ""Shaderville"", ""id"": 33838}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/23/2014,0,Not Cool,3.7
800000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",14451,"[{""name"": ""Euforia Film"", ""id"": 3553}, {""name"": ""FilmCamp"", ""id"": 23682}, {""name"": ""Miho Film"", ""id"": 44992}, {""name"": ""Barentsfilm"", ""id"": 44993}, {""name"": ""Yellow Bastard Production"", ""id"": 44995}, {""name"": ""News On Request (NOR)"", ""id"": 44996}, {""name"": ""Zwart Arbeid"", ""id"": 44997}]","[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}]",1/9/2009,1984662,Dead Snow,6.1
780000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",10105,"[{""name"": ""Excel Entertainment"", ""id"": 2934}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/11/2003,0,Saints and Soldiers,6.6
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",211557,"[{""name"": ""Baker's Dozen Productions"", ""id"": 58154}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/28/2012,0,Vessel,5.9
777000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",838,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""The Coppola Company"", ""id"": 536}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/1/1973,140000000,American Graffiti,6.9
0,"[{""id"": 99, ""name"": ""Documentary""}]",40862,[],[],1/1/2006,0,Iraq for Sale: The War Profiteers,8
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]",13158,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Williams Street"", ""id"": 6760}, {""name"": ""First Look Pictures"", ""id"": 13534}, {""name"": ""Cartoon Network"", ""id"": 33423}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/13/2007,0,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5
750000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",84332,"[{""name"": ""Duplass Brothers Productions"", ""id"": 1974}, {""name"": ""Big Beach Films"", ""id"": 12808}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/8/2012,4007792,Safety Not Guaranteed,6.8
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]",74510,"[{""name"": ""Comedy Central Films"", ""id"": 7480}, {""name"": ""Codeblack Entertainment"", ""id"": 35327}, {""name"": ""Hartbeat Productions"", ""id"": 40268}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/9/2011,0,Kevin Hart: Laugh at My Pain,7.7
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",74725,"[{""name"": ""Rook Films"", ""id"": 16853}, {""name"": ""Warp X"", ""id"": 17817}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/2/2011,171760,Kill List,6
750000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",58428,"[{""name"": ""Glass Eye Pix"", ""id"": 1360}, {""name"": ""Dark Sky Films"", ""id"": 4592}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/1/2011,78396,The Innkeepers,5.4
750000,"[{""id"": 18, ""name"": ""Drama""}]",8416,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Mars Films"", ""id"": 819}, {""name"": ""Marianne Productions"", ""id"": 1497}, {""name"": ""Maran Film"", ""id"": 1627}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",10/21/1970,0,The Conformist,7.6
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",36584,"[{""name"": ""Magnolia Pictures"", ""id"": 1030}]",[],5/9/2002,0,Interview with the Assassin,5.6
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",13429,"[{""name"": ""Warp X"", ""id"": 17817}, {""name"": ""Madman Entertainment"", ""id"": 21592}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",7/18/2008,0,Donkey Punch,4.5
750000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",9022,"[{""name"": ""Occupant Films"", ""id"": 14712}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/15/2008,0,All the Boys Love Mandy Lane,5.7
0,"[{""id"": 27, ""name"": ""Horror""}]",22530,[],[],1/1/2008,0,Bled,3.8
730000,"[{""id"": 37, ""name"": ""Western""}]",288,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Stanley Kramer Productions"", ""id"": 893}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/27/1952,8000000,High Noon,7.6
700000,"[{""id"": 99, ""name"": ""Documentary""}]",14275,"[{""name"": ""Fine Line Features"", ""id"": 8}, {""name"": ""Kartemquin Films"", ""id"": 13042}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/12/1994,7830611,Hoop Dreams,7.7
0,"[{""id"": 99, ""name"": ""Documentary""}]",2287,"[{""name"": ""David LaChapelle Studios"", ""id"": 1050}, {""name"": ""HSI Productions"", ""id"": 1051}, {""name"": ""Darkfibre Entertainment Ltd."", ""id"": 1052}, {""name"": ""Got Films"", ""id"": 1053}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/15/2005,0,Rize,5.9
700000,"[{""id"": 18, ""name"": ""Drama""}]",18734,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/20/2001,1667192,L.I.E.,6.7
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",206197,[],[],4/10/2015,0,The Sisterhood of Night,6.5
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",26837,"[{""name"": ""Two Camels Films"", ""id"": 59462}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/29/2009,0,B-Girl,5.5
700000,"[{""id"": 18, ""name"": ""Drama""}]",7859,"[{""name"": ""Thinkfilm"", ""id"": 446}, {""name"": ""Hunting Lane Films"", ""id"": 2290}, {""name"": ""Journeyman Pictures"", ""id"": 2291}, {""name"": ""Original Media"", ""id"": 2292}, {""name"": ""Silverwood Films"", ""id"": 2293}, {""name"": ""Traction Media"", ""id"": 2294}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/11/2006,4911725,Half Nelson,6.5
700000,"[{""id"": 18, ""name"": ""Drama""}]",302579,"[{""name"": ""Red-horse Native"", ""id"": 38147}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/8/1999,10508,Naturally Native,0
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",51955,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/11/1997,0,Hav Plenty,0
750000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",376004,[],[],1/5/2016,0,Adulterers,5.2
650,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 14, ""name"": ""Fantasy""}]",158752,"[{""name"": ""Mankurt Media"", ""id"": 48545}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/11/2013,0,Escape from Tomorrow,4.8
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10769, ""name"": ""Foreign""}]",40658,[],[],9/30/2009,0,Starsuckers,6.2
0,"[{""id"": 99, ""name"": ""Documentary""}]",296943,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/31/2014,0,The Hadza:  Last of the First,0
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",118612,"[{""name"": ""Seabourne Pictures"", ""id"": 25566}, {""name"": ""Quite Quick Productions"", ""id"": 25567}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/27/2012,0,After,5.6
625000,"[{""id"": 18, ""name"": ""Drama""}]",138976,[],[],5/16/2013,0,Treachery,4.8
700000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",323967,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/13/2015,0,Walter,5.3
609000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",3080,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/6/1935,3202000,Top Hat,7.4
60000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2667,"[{""name"": ""Artisan Entertainment"", ""id"": 2188}, {""name"": ""Haxan Films"", ""id"": 15160}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/14/1999,248000000,The Blair Witch Project,6.3
600000,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",9459,"[{""name"": ""Wadleigh-Maurice"", ""id"": 3816}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/26/1970,34505110,Woodstock,7.1
600000,"[{""id"": 35, ""name"": ""Comedy""}]",11598,"[{""name"": ""Kentucky Fried Theatre"", ""id"": 3894}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/10/1977,0,The Kentucky Fried Movie,6.4
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",26916,[],[],10/31/2000,0,Mercy Streets,5.5
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",181940,"[{""name"": ""The Picture Factory"", ""id"": 637}, {""name"": ""B.Sting Entertainment"", ""id"": 37757}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/20/2007,0,Carousel of Revenge,0
0,"[{""id"": 18, ""name"": ""Drama""}]",125263,[],[],4/18/1998,0,Broken Vessels,6
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",263503,[],[],5/2/2014,0,Water & Power,3
522360,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",324322,"[{""name"": ""Spring Films"", ""id"": 9158}, {""name"": ""Together Films"", ""id"": 80448}, {""name"": ""Mojo Musique"", ""id"": 80449}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",10/13/2015,0,They Will Have to Kill Us First,5
0,[],331493,[],[],1/1/2014,0,Light from the Darkroom,0
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",375950,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""Le Pacte"", ""id"": 5125}, {""name"": ""31 Juin Films"", ""id"": 45969}, {""name"": ""Cinefrance"", ""id"": 68543}, {""name"": ""Les Films du Parc"", ""id"": 80017}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",3/23/2016,0,The Country Doctor,6
0,"[{""id"": 53, ""name"": ""Thriller""}]",278348,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/8/2014,0,The Maid's Room,4.8
560000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",704,"[{""name"": ""Proscenium Films"", ""id"": 413}, {""name"": ""Walter Shenson Films"", ""id"": 3462}, {""name"": ""Maljack Productions"", ""id"": 11506}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",7/6/1964,12299668,A Hard Day's Night,7.3
56000,"[{""id"": 99, ""name"": ""Documentary""}]",70875,[],[],7/29/2011,0,The Harvest (La Cosecha),0
550000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",75986,"[{""name"": ""New World Pictures"", ""id"": 1950}, {""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/1/1983,0,Love Letters,4.6
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",385636,"[{""name"": ""Perfo Production"", ""id"": 34679}, {""name"": ""Televizija Slovenija"", ""id"": 48130}]","[{""iso_3166_1"": ""SI"", ""name"": ""Slovenia""}]",9/17/2015,0,Juliet and Alfa Romeo,6
500000,"[{""id"": 18, ""name"": ""Drama""}]",14438,"[{""name"": ""Carmel Entertainment"", ""id"": 3290}, {""name"": ""Provident Films"", ""id"": 3291}, {""name"": ""Samuel Goldwyn Films"", ""id"": 9118}, {""name"": ""Affirm Films"", ""id"": 10156}, {""name"": ""Sherwood Pictures"", ""id"": 41967}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/26/2008,33456317,Fireproof,7
550000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",211086,"[{""name"": ""Jungle Book Entertainment"", ""id"": 52630}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",11/21/2013,0,Faith Connections,4.2
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",23069,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/17/1974,0,Benji,6.1
130000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",83,"[{""name"": ""Plunge Pictures LLC"", ""id"": 22376}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/6/2004,54667954,Open Water,5.4
0,"[{""id"": 35, ""name"": ""Comedy""}]",89857,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/6/2012,0,High Road,5.8
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",30315,"[{""name"": ""Arachnid Productions Ltd."", ""id"": 56482}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/24/1977,17000000,Kingdom of the Spiders,5.7
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",14358,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/13/2005,0,Mad Hot Ballroom,7.2
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2056,"[{""name"": ""Next Wednesday Productions"", ""id"": 921}, {""name"": ""SenArt Films"", ""id"": 922}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/26/2003,8679814,The Station Agent,7.4
0,"[{""id"": 18, ""name"": ""Drama""}]",41144,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/5/2009,0,To Save A Life,6.2
0,"[{""id"": 99, ""name"": ""Documentary""}]",35199,[],[],6/26/2006,0,Wordplay,7.3
2053648,"[{""id"": 99, ""name"": ""Documentary""}]",14271,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Lionsgate"", ""id"": 1632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/22/1999,500000,Beyond the Mat,7.8
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",16653,"[{""name"": ""Halestorm entertainment"", ""id"": 4003}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/30/2002,0,The Singles Ward,7.5
46000,"[{""id"": 18, ""name"": ""Drama""}]",14757,"[{""name"": ""Hubert Bals Fund"", ""id"": 13413}, {""name"": ""NHK"", ""id"": 15505}, {""name"": ""LeBrocquy Fraser Productions"", ""id"": 21605}, {""name"": ""Barmak Film"", ""id"": 37854}]","[{""iso_3166_1"": ""AF"", ""name"": ""Afghanistan""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",5/20/2003,0,Osama,6.3
500000,"[{""id"": 99, ""name"": ""Documentary""}]",84401,[],[],2/24/2012,845188,Sholem Aleichem: Laughing In The Darkness,7
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",23655,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/8/2000,0,Groove,5.6
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10751, ""name"": ""Family""}]",36825,"[{""name"": ""Halestorm entertainment"", ""id"": 4003}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/31/2003,0,The R.M.,4.8
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",33430,[],[],7/30/1999,0,Twin Falls Idaho,7
500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",12281,"[{""name"": ""Whitewater Films"", ""id"": 3095}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/15/2004,603943,Mean Creek,6.9
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",125052,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Posthorn Pictures"", ""id"": 40543}, {""name"": ""Giv'en Films"", ""id"": 40544}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/21/1997,0,Hurricane Streets,4.8
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",96238,[],[],7/12/2002,0,Never Again,4
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",30246,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/29/2003,0,Civil Brand,5.3
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",7301,"[{""name"": ""Plum Pictures"", ""id"": 2224}]",[],11/16/2005,0,Lonesome Jim,6.4
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",172533,"[{""name"": ""Burn Later Productions"", ""id"": 18346}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/23/2013,343341,Drinking Buddies,6
500000,"[{""id"": 99, ""name"": ""Documentary""}]",180383,"[{""name"": ""Kino Lorber"", ""id"": 39134}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/4/2012,0,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1
